job_id,job_title,company,location,experience_level,work_type,salary_usd,skills,year,month,posted_date,salary_band
8945,MLOps Engineer,OpenAI,"Hyderabad, India",Senior,Onsite,37464,"Data Engineering, A/B Testing, PyTorch, Airflow",2025,7,2025-07-04,<70K
8946,Machine Learning Engineer,Airbnb,"Boston, MA",Senior,Hybrid,167193,"Power BI, GCP, Azure, Tableau, AWS, MLOps, Feature Engineering, Statistics",2025,11,2025-11-20,160K+
8947,MLOps Engineer,Apple,"Hyderabad, India",Senior,Remote,41488,"Statistics, Linux, TensorFlow",2025,1,2025-01-09,<70K
8948,AI Engineer,Salesforce,"Austin, TX",Mid,Hybrid,133394,"Spark, Azure, Java",2023,2,2023-02-22,130-160K
8949,LLM Engineer,Meta,"Chicago, IL",Mid,Hybrid,145070,"Git, Spark, Machine Learning, Kubernetes, Python, NLP",2024,9,2024-09-11,130-160K
8950,Deep Learning Engineer,Airbnb,"Los Angeles, CA",Senior,Onsite,186542,"NumPy, Statistics, Azure, NLP, PyTorch",2024,7,2024-07-14,160K+
8951,AI Engineer,Apple,"Pune, India",Entry,Hybrid,27142,"R, Airflow, AWS",2022,9,2022-09-03,<70K
8952,LLM Engineer,Infosys,"New York, NY",Entry,Remote,86112,"NumPy, LLM, Docker, Deep Learning, Machine Learning, R, Linux",2023,1,2023-01-03,70-100K
8953,NLP Engineer,Goldman Sachs,"Seattle, WA",Mid,Hybrid,110213,"Azure, Kubernetes, MLOps, Tableau, GCP, Git, Java, Machine Learning",2022,5,2022-05-04,100-130K
8954,Data Scientist,TCS,"Bengaluru, India",Mid,Onsite,30140,"scikit-learn, PyTorch, Hadoop, Transformers, Python, Data Engineering",2025,6,2025-06-21,<70K
8955,Deep Learning Engineer,Mistral AI,"San Francisco, CA",Entry,Remote,95453,"A/B Testing, Data Engineering, Docker, Linux, AWS, R, Pandas, SQL",2023,10,2023-10-20,70-100K
8956,LLM Engineer,Amazon,"Seattle, WA",Senior,Remote,200726,"Kubernetes, TensorFlow, Statistics, Computer Vision",2025,6,2025-06-20,160K+
8957,Machine Learning Engineer,Microsoft,"Boston, MA",Mid,Hybrid,114611,"A/B Testing, NumPy, MLOps, FastAPI, Docker, Data Engineering, NLP",2024,2,2024-02-13,100-130K
8958,MLOps Engineer,Nvidia,"Chicago, IL",Lead,Remote,176873,"Linux, Java, Spark, TensorFlow, Computer Vision, Data Engineering, Python",2025,10,2025-10-17,160K+
8959,Data Analyst,Uber,Singapore,Senior,Hybrid,117899,"MLOps, Kubernetes, Machine Learning, NLP, Python, Data Engineering, TensorFlow, Airflow",2025,8,2025-08-06,100-130K
8960,Data Scientist,DeepMind,"Toronto, Canada",Mid,Onsite,111054,"Kubernetes, NLP, Scala, SQL, Azure, Data Engineering, Deep Learning, Transformers",2024,6,2024-06-06,100-130K
8961,LLM Engineer,Google,"Pune, India",Mid,Remote,41217,"PyTorch, SQL, Transformers",2025,12,2025-12-09,<70K
8962,Data Scientist,HCL Technologies,"San Francisco, CA",Entry,Hybrid,81806,"Scala, Spark, Feature Engineering, Docker, Machine Learning, Java, LLM",2025,6,2025-06-08,70-100K
8963,Deep Learning Engineer,HCL Technologies,"Seattle, WA",Lead,Remote,219357,"Linux, SQL, R, NumPy, Airflow",2024,3,2024-03-11,160K+
8964,AI Product Manager,Nvidia,"San Francisco, CA",Entry,Remote,87240,"Spark, PyTorch, Tableau, Feature Engineering, Kubernetes, Data Engineering, Git",2024,10,2024-10-05,70-100K
8965,Deep Learning Engineer,Adobe,"Seattle, WA",Senior,Onsite,188792,"Azure, Computer Vision, Airflow, Linux, Python, Deep Learning, A/B Testing, Transformers",2025,12,2025-12-09,160K+
8966,LLM Engineer,Meta,"London, UK",Entry,Hybrid,82070,"Airflow, Pandas, Kubernetes, NumPy, Docker, NLP, Java",2023,6,2023-06-28,70-100K
8967,Data Scientist,Wipro,"New York, NY",Lead,Hybrid,171387,"SQL, Deep Learning, Azure, Tableau, AWS",2024,8,2024-08-28,160K+
8968,Machine Learning Engineer,Wipro,"San Francisco, CA",Senior,Hybrid,176257,"MLOps, Hadoop, Java",2023,8,2023-08-14,160K+
8969,Computer Vision Engineer,Snowflake,"Bengaluru, India",Entry,Remote,28080,"Power BI, Data Engineering, Hadoop, Deep Learning, MLOps, NLP",2025,3,2025-03-23,<70K
8970,Deep Learning Engineer,Meta,"Seattle, WA",Lead,Remote,250924,"Feature Engineering, R, GCP, Scala, NumPy, MLOps, Spark, Airflow",2023,3,2023-03-17,160K+
8971,AI Product Manager,Google,"New York, NY",Entry,Remote,85491,"Hadoop, Kubernetes, PyTorch, Java, Linux, NLP, Deep Learning",2023,6,2023-06-26,70-100K
8972,Computer Vision Engineer,Salesforce,"Amsterdam, Netherlands",Mid,Onsite,153668,"Linux, Power BI, Data Engineering, A/B Testing, NLP, Scala",2025,5,2025-05-20,130-160K
8973,Machine Learning Engineer,Microsoft,"New York, NY",Mid,Onsite,122666,"Tableau, Docker, Scala",2024,3,2024-03-23,100-130K
8974,AI Engineer,Nvidia,"Bengaluru, India",Mid,Hybrid,42365,"NLP, A/B Testing, Statistics, Pandas, TensorFlow, Transformers, LLM",2024,5,2024-05-21,<70K
8975,Machine Learning Engineer,Meta,"San Francisco, CA",Mid,Hybrid,146266,"Feature Engineering, Pandas, Statistics, Scala, AWS",2025,7,2025-07-04,130-160K
8976,Computer Vision Engineer,Microsoft,"Bengaluru, India",Senior,Remote,41571,"Data Engineering, LLM, Azure",2024,6,2024-06-17,<70K
8977,Data Scientist,Goldman Sachs,"Seattle, WA",Mid,Hybrid,119444,"R, Docker, Git",2025,8,2025-08-25,100-130K
8978,LLM Engineer,IBM,"San Francisco, CA",Senior,Onsite,177154,"PyTorch, R, Python, Computer Vision, Airflow, NumPy",2024,1,2024-01-14,160K+
8979,Deep Learning Engineer,Microsoft,"Bengaluru, India",Mid,Hybrid,41179,"Scala, Pandas, A/B Testing, Docker, Airflow, TensorFlow",2024,12,2024-12-01,<70K
8980,Data Analyst,TCS,"New York, NY",Entry,Remote,58197,"Scala, Hadoop, Azure, Transformers",2024,9,2024-09-26,<70K
8981,Machine Learning Engineer,Google,"San Francisco, CA",Senior,Remote,163924,"NumPy, R, Statistics, SQL",2024,3,2024-03-13,160K+
8982,Data Analyst,Airbnb,"San Francisco, CA",Entry,Hybrid,69624,"A/B Testing, PyTorch, TensorFlow, R",2025,10,2025-10-21,<70K
8983,NLP Engineer,Google,"Bengaluru, India",Senior,Remote,43909,"PyTorch, Computer Vision, Statistics, Machine Learning, MLOps, Linux, Data Engineering, Java",2022,4,2022-04-09,<70K
8984,Machine Learning Engineer,Stripe,"Toronto, Canada",Entry,Onsite,105740,"Transformers, Computer Vision, Java, NumPy, Feature Engineering",2024,11,2024-11-10,100-130K
8985,AI Research Scientist,Microsoft,"London, UK",Mid,Onsite,140105,"Java, Power BI, Deep Learning, Machine Learning, NLP, Scala, Python, MLOps",2025,12,2025-12-15,130-160K
8986,Machine Learning Engineer,Baidu,"Amsterdam, Netherlands",Entry,Hybrid,115439,"Tableau, MLOps, Spark",2024,2,2024-02-13,100-130K
8987,Computer Vision Engineer,JPMorgan,"Boston, MA",Senior,Remote,153176,"Hadoop, FastAPI, AWS, Machine Learning, NLP",2025,3,2025-03-28,130-160K
8988,MLOps Engineer,Infosys,"Los Angeles, CA",Entry,Onsite,79476,"Deep Learning, PyTorch, Tableau, Docker, Computer Vision, NumPy, Data Engineering",2022,5,2022-05-16,70-100K
8989,LLM Engineer,Anthropic,"San Francisco, CA",Senior,Remote,210859,"scikit-learn, Java, Tableau, Docker",2025,8,2025-08-11,160K+
8990,LLM Engineer,Infosys,Remote,Entry,Hybrid,95370,"Transformers, Spark, Scala",2024,7,2024-07-09,70-100K
8991,AI Product Manager,JPMorgan,"London, UK",Lead,Remote,230319,"Git, AWS, Azure, Tableau, Java, Computer Vision, Transformers, Docker",2022,3,2022-03-03,160K+
8992,LLM Engineer,Tesla,"Seattle, WA",Mid,Onsite,154429,"MLOps, Hadoop, Data Engineering",2022,11,2022-11-26,130-160K
8993,AI Research Scientist,Amazon,"Boston, MA",Mid,Remote,141327,"Tableau, Pandas, Hadoop",2023,12,2023-12-26,130-160K
8994,Machine Learning Engineer,Uber,"Chicago, IL",Mid,Onsite,104216,"AWS, PyTorch, Docker, Git",2024,9,2024-09-10,100-130K
8995,Machine Learning Engineer,Google,"San Francisco, CA",Entry,Remote,95976,"GCP, Pandas, Data Engineering, Transformers",2022,11,2022-11-03,70-100K
8996,AI Engineer,AMD,Remote,Senior,Hybrid,168783,"AWS, Airflow, scikit-learn, R, Transformers, Deep Learning, NLP",2024,11,2024-11-02,160K+
8997,Machine Learning Engineer,TCS,"Toronto, Canada",Senior,Remote,194039,"MLOps, Java, TensorFlow, Spark, Machine Learning, FastAPI, Hadoop, R",2025,7,2025-07-18,160K+
8998,NLP Engineer,Meta,"San Francisco, CA",Entry,Onsite,106798,"Machine Learning, Linux, R, TensorFlow, Git, Docker",2025,5,2025-05-21,100-130K
8999,MLOps Engineer,HCL Technologies,"Bengaluru, India",Mid,Hybrid,30529,"Computer Vision, A/B Testing, Python, AWS, scikit-learn, Airflow",2025,11,2025-11-24,<70K
9000,AI Engineer,Meta,"San Francisco, CA",Senior,Onsite,182781,"Kubernetes, Java, Git, Spark, SQL, Feature Engineering, FastAPI, GCP",2025,7,2025-07-23,160K+
9001,AI Product Manager,AMD,"Austin, TX",Entry,Remote,97938,"Linux, LLM, Airflow, Spark, Tableau, scikit-learn, Power BI",2024,3,2024-03-05,70-100K
9002,Data Scientist,Meta,"New York, NY",Lead,Remote,202282,"Linux, Data Engineering, Deep Learning, Feature Engineering, PyTorch, Tableau",2024,1,2024-01-18,160K+
9003,Machine Learning Engineer,Nvidia,"Boston, MA",Senior,Hybrid,180385,"NLP, GCP, AWS, Power BI, Transformers",2025,10,2025-10-24,160K+
9004,Data Analyst,Amazon,"New York, NY",Lead,Remote,98776,"Computer Vision, Deep Learning, Hadoop, Tableau, Kubernetes, Machine Learning, AWS",2025,6,2025-06-03,70-100K
9005,NLP Engineer,Accenture,"Bengaluru, India",Entry,Onsite,24647,"Power BI, A/B Testing, Deep Learning, Spark, NLP, Computer Vision",2023,4,2023-04-13,<70K
9006,AI Product Manager,OpenAI,"Hyderabad, India",Entry,Remote,21632,"Docker, Python, Computer Vision, SQL, MLOps, LLM, scikit-learn",2025,2,2025-02-22,<70K
9007,Machine Learning Engineer,Google,"Toronto, Canada",Mid,Hybrid,129961,"Scala, scikit-learn, PyTorch, Transformers",2024,10,2024-10-27,100-130K
9008,Deep Learning Engineer,Amazon,"Hyderabad, India",Mid,Hybrid,134994,"NumPy, PyTorch, TensorFlow",2025,10,2025-10-15,130-160K
9009,Machine Learning Engineer,Google,"Bengaluru, India",Mid,Hybrid,38661,"scikit-learn, Statistics, Kubernetes, MLOps, Scala, NLP",2022,7,2022-07-08,<70K
9010,Machine Learning Engineer,Meta,"Pune, India",Mid,Hybrid,42434,"NumPy, NLP, Java, Transformers, Deep Learning, Computer Vision",2024,8,2024-08-02,<70K
9011,Machine Learning Engineer,Infosys,"New York, NY",Mid,Onsite,138662,"Data Engineering, Scala, Machine Learning, Tableau, FastAPI, Kubernetes",2023,9,2023-09-22,130-160K
9012,Deep Learning Engineer,Palantir,"Ahmedabad, India",Mid,Remote,32336,"AWS, TensorFlow, Machine Learning, Power BI, Deep Learning",2025,10,2025-10-14,<70K
9013,AI Engineer,Amazon,"Boston, MA",Senior,Remote,116307,"Statistics, Data Engineering, Airflow, Computer Vision, Transformers, A/B Testing, LLM, Tableau",2024,4,2024-04-23,100-130K
9014,Data Scientist,IBM,"Austin, TX",Mid,Onsite,117257,"NLP, GCP, A/B Testing, Power BI, Linux, Docker, Computer Vision, Deep Learning",2025,1,2025-01-02,100-130K
9015,Data Scientist,SpaceX,Remote,Mid,Remote,112242,"Kubernetes, Machine Learning, Data Engineering, A/B Testing, AWS, Deep Learning, LLM",2025,10,2025-10-14,100-130K
9016,LLM Engineer,Google,"Bengaluru, India",Lead,Onsite,53636,"PyTorch, AWS, Data Engineering, Python, NLP, R, Feature Engineering, Git",2024,7,2024-07-07,<70K
9017,AI Engineer,Microsoft,"Hyderabad, India",Mid,Onsite,29083,"Linux, TensorFlow, Hadoop, GCP, NLP",2025,1,2025-01-20,<70K
9018,Data Analyst,Baidu,"Mumbai, India",Senior,Hybrid,27011,"Hadoop, Git, Scala",2023,10,2023-10-06,<70K
9019,Data Scientist,Amazon,"Austin, TX",Senior,Remote,143764,"TensorFlow, Feature Engineering, scikit-learn, Airflow, Transformers, Machine Learning, Kubernetes, Python",2025,8,2025-08-16,130-160K
9020,LLM Engineer,Tesla,"Austin, TX",Mid,Hybrid,150646,"Git, Linux, Airflow, Transformers",2023,9,2023-09-09,130-160K
9021,Data Scientist,DeepMind,"Boston, MA",Senior,Remote,150531,"scikit-learn, Tableau, Hadoop",2025,6,2025-06-08,130-160K
9022,Machine Learning Engineer,Microsoft,"Bengaluru, India",Lead,Remote,69210,"Data Engineering, PyTorch, AWS, NLP, NumPy, Linux, Transformers, A/B Testing",2025,12,2025-12-06,<70K
9023,Machine Learning Engineer,OpenAI,"Los Angeles, CA",Lead,Remote,181450,"LLM, Kubernetes, Feature Engineering, Airflow, Deep Learning, scikit-learn",2025,3,2025-03-18,160K+
9024,AI Product Manager,Google,Remote,Senior,Hybrid,175478,"R, Pandas, GCP",2024,4,2024-04-20,160K+
9025,Machine Learning Engineer,Amazon,"Mumbai, India",Entry,Onsite,27088,"Airflow, MLOps, Data Engineering, GCP, Python, LLM, Computer Vision",2025,9,2025-09-28,<70K
9026,AI Research Scientist,Google,"Seattle, WA",Lead,Remote,242672,"TensorFlow, NumPy, Feature Engineering, GCP",2025,5,2025-05-16,160K+
9027,AI Engineer,Microsoft,"San Francisco, CA",Senior,Remote,158015,"Kubernetes, Power BI, Spark, PyTorch",2025,5,2025-05-12,130-160K
9028,LLM Engineer,Google,Singapore,Lead,Remote,244906,"Pandas, Java, AWS, Linux, Data Engineering, Feature Engineering, Kubernetes",2023,10,2023-10-09,160K+
9029,AI Engineer,Adobe,Remote,Entry,Hybrid,97588,"LLM, Hadoop, Git, Tableau, NumPy, Linux",2024,8,2024-08-14,70-100K
9030,Machine Learning Engineer,ByteDance,"Toronto, Canada",Lead,Remote,190306,"FastAPI, Power BI, Azure, Statistics, Scala, Hadoop",2025,3,2025-03-25,160K+
9031,NLP Engineer,SpaceX,Remote,Entry,Onsite,89570,"Python, Power BI, NumPy, FastAPI, A/B Testing, Docker",2025,6,2025-06-24,70-100K
9032,Data Scientist,Microsoft,Remote,Entry,Hybrid,80808,"Linux, Azure, TensorFlow, MLOps, Python, A/B Testing",2024,6,2024-06-25,70-100K
9033,Deep Learning Engineer,JPMorgan,"New York, NY",Entry,Onsite,104599,"MLOps, Feature Engineering, Azure, Python, Machine Learning, LLM, Scala",2024,9,2024-09-10,100-130K
9034,MLOps Engineer,Google,"Ahmedabad, India",Mid,Remote,28554,"Git, Pandas, GCP",2023,11,2023-11-25,<70K
9035,Data Scientist,Snowflake,"San Francisco, CA",Senior,Hybrid,146681,"Deep Learning, NLP, A/B Testing, Spark, Linux, GCP, AWS, SQL",2024,12,2024-12-20,130-160K
9036,Deep Learning Engineer,Meta,"Boston, MA",Senior,Onsite,183091,"Tableau, MLOps, Java, TensorFlow, Git, Hadoop, Kubernetes",2025,1,2025-01-07,160K+
9037,Deep Learning Engineer,Baidu,"San Francisco, CA",Mid,Hybrid,137342,"Machine Learning, Docker, Java, Statistics, Transformers",2025,4,2025-04-23,130-160K
9038,Deep Learning Engineer,Meta,"San Francisco, CA",Mid,Onsite,158911,"Spark, Tableau, Hadoop, SQL, Git, FastAPI",2023,6,2023-06-10,130-160K
9039,Data Scientist,TCS,"Seattle, WA",Mid,Hybrid,113329,"NumPy, Statistics, GCP, R, SQL",2024,6,2024-06-21,100-130K
9040,AI Research Scientist,OpenAI,Remote,Mid,Hybrid,143870,"Computer Vision, Power BI, LLM",2024,11,2024-11-20,130-160K
9041,AI Engineer,Google,"San Francisco, CA",Senior,Onsite,171085,"NumPy, scikit-learn, Git, Linux",2023,7,2023-07-01,160K+
9042,AI Research Scientist,Microsoft,"Boston, MA",Entry,Hybrid,107689,"Statistics, NumPy, MLOps, LLM, Pandas, GCP, scikit-learn, Spark",2025,3,2025-03-10,100-130K
9043,MLOps Engineer,TCS,"Pune, India",Lead,Hybrid,54248,"Deep Learning, Airflow, Transformers, MLOps, Scala",2022,8,2022-08-08,<70K
9044,NLP Engineer,AMD,"Hyderabad, India",Entry,Remote,19613,"FastAPI, MLOps, Airflow, TensorFlow, Scala",2023,6,2023-06-20,<70K
9045,Data Scientist,Snowflake,"Seattle, WA",Senior,Remote,141873,"Docker, A/B Testing, Power BI, Azure, Feature Engineering, Airflow",2024,5,2024-05-20,130-160K
9046,AI Engineer,Anthropic,"San Francisco, CA",Senior,Remote,137046,"Docker, Airflow, Computer Vision, GCP, R, AWS",2024,3,2024-03-26,130-160K
9047,Data Scientist,IBM,"Hyderabad, India",Mid,Hybrid,37203,"Spark, Git, Python, TensorFlow, Power BI, Hadoop, FastAPI, Machine Learning",2025,9,2025-09-03,<70K
9048,Machine Learning Engineer,Mistral AI,"Pune, India",Senior,Remote,47307,"scikit-learn, Feature Engineering, Git, MLOps, Python, Linux, Transformers, NumPy",2022,4,2022-04-27,<70K
9049,Data Scientist,OpenAI,"Chicago, IL",Entry,Remote,81269,"LLM, Statistics, Computer Vision, Deep Learning, Azure, TensorFlow, SQL",2023,5,2023-05-18,70-100K
9050,MLOps Engineer,OpenAI,"Pune, India",Entry,Remote,26609,"Pandas, Computer Vision, Scala",2024,2,2024-02-19,<70K
9051,Data Analyst,JPMorgan,"Hyderabad, India",Lead,Onsite,37891,"Power BI, Computer Vision, LLM, Spark, Statistics, Airflow, MLOps, Kubernetes",2023,4,2023-04-04,<70K
9052,AI Product Manager,Amazon,"Ahmedabad, India",Entry,Remote,21714,"Computer Vision, Feature Engineering, Pandas, Hadoop, NumPy",2024,11,2024-11-10,<70K
9053,AI Engineer,McKinsey,"San Francisco, CA",Entry,Remote,93448,"MLOps, SQL, scikit-learn, Deep Learning, Data Engineering",2024,5,2024-05-06,70-100K
9054,LLM Engineer,Snowflake,"Hyderabad, India",Mid,Hybrid,37488,"Transformers, Scala, NumPy, Tableau, Docker, Hadoop",2023,4,2023-04-13,<70K
9055,Machine Learning Engineer,Snowflake,"Bengaluru, India",Senior,Remote,37679,"NumPy, A/B Testing, Git, Azure, Python",2024,8,2024-08-01,<70K
9056,Data Scientist,Anthropic,"Boston, MA",Lead,Hybrid,164356,"Airflow, Data Engineering, Spark",2024,12,2024-12-23,160K+
9057,AI Engineer,OpenAI,"Ahmedabad, India",Entry,Onsite,25808,"MLOps, SQL, R, Machine Learning, Deep Learning, A/B Testing, LLM, Tableau",2024,3,2024-03-23,<70K
9058,NLP Engineer,Infosys,"Sydney, Australia",Lead,Hybrid,190534,"LLM, TensorFlow, NumPy, Spark, scikit-learn",2025,11,2025-11-14,160K+
9059,Machine Learning Engineer,DeepMind,"Sydney, Australia",Lead,Onsite,170345,"R, Hadoop, NumPy, Computer Vision, Tableau, Spark",2023,11,2023-11-13,160K+
9060,Data Scientist,Goldman Sachs,"Pune, India",Mid,Onsite,36713,"Data Engineering, GCP, Linux, Machine Learning",2025,11,2025-11-15,<70K
9061,MLOps Engineer,OpenAI,"Bengaluru, India",Mid,Onsite,32856,"Spark, TensorFlow, Python, Azure, Power BI, A/B Testing",2023,4,2023-04-11,<70K
9062,AI Engineer,Anthropic,"San Francisco, CA",Mid,Onsite,131088,"Docker, LLM, Data Engineering, Feature Engineering, GCP, AWS, Deep Learning",2025,6,2025-06-07,130-160K
9063,AI Research Scientist,JPMorgan,"Boston, MA",Senior,Hybrid,192846,"FastAPI, Azure, Deep Learning",2024,11,2024-11-27,160K+
9064,LLM Engineer,Microsoft,"San Francisco, CA",Senior,Hybrid,161393,"Hadoop, Feature Engineering, Computer Vision, AWS, scikit-learn, Spark",2025,9,2025-09-21,160K+
9065,AI Research Scientist,Infosys,"London, UK",Entry,Hybrid,109695,"Airflow, Azure, AWS, Python",2024,3,2024-03-12,100-130K
9066,Data Analyst,Salesforce,Singapore,Mid,Remote,79152,"Docker, LLM, Hadoop, Spark",2024,7,2024-07-05,70-100K
9067,LLM Engineer,Salesforce,"San Francisco, CA",Senior,Hybrid,159072,"Docker, GCP, Scala, Git, NumPy, NLP",2023,7,2023-07-24,130-160K
9068,LLM Engineer,Goldman Sachs,"Hyderabad, India",Senior,Hybrid,53344,"PyTorch, Kubernetes, Machine Learning, scikit-learn, Python, Hadoop, MLOps",2025,6,2025-06-10,<70K
9069,AI Product Manager,Meta,"Toronto, Canada",Mid,Hybrid,146431,"Data Engineering, Statistics, Linux",2023,8,2023-08-05,130-160K
9070,MLOps Engineer,Samsung,"Bengaluru, India",Senior,Remote,46200,"PyTorch, Deep Learning, Airflow, AWS, Power BI, Git, Java, FastAPI",2024,12,2024-12-24,<70K
9071,NLP Engineer,Apple,"Bengaluru, India",Mid,Remote,38627,"Hadoop, SQL, Data Engineering, NLP, Computer Vision, Power BI, Git",2023,12,2023-12-12,<70K
9072,LLM Engineer,Palantir,"San Francisco, CA",Entry,Hybrid,94455,"MLOps, Kubernetes, Transformers, AWS, Java",2023,11,2023-11-04,70-100K
9073,Data Scientist,HCL Technologies,"London, UK",Mid,Hybrid,93114,"Power BI, LLM, Docker",2023,9,2023-09-12,70-100K
9074,LLM Engineer,Baidu,"San Francisco, CA",Mid,Remote,164444,"TensorFlow, GCP, Power BI, Statistics, Linux",2025,3,2025-03-03,160K+
9075,MLOps Engineer,Intel,"Chicago, IL",Senior,Hybrid,189225,"Python, NLP, R, Feature Engineering, Airflow, PyTorch, Docker",2025,9,2025-09-12,160K+
9076,MLOps Engineer,Google,"Sydney, Australia",Senior,Hybrid,179903,"Statistics, Computer Vision, Docker, SQL, LLM",2023,10,2023-10-26,160K+
9077,Computer Vision Engineer,Airbnb,"London, UK",Senior,Hybrid,160030,"Scala, scikit-learn, NumPy, Machine Learning, Computer Vision, Data Engineering, Java, Git",2025,8,2025-08-21,160K+
9078,AI Product Manager,Amazon,"Austin, TX",Entry,Onsite,77271,"Docker, Tableau, MLOps",2024,1,2024-01-07,70-100K
9079,LLM Engineer,Amazon,Singapore,Entry,Remote,87865,"Computer Vision, GCP, NumPy",2024,11,2024-11-25,70-100K
9080,AI Research Scientist,OpenAI,"New York, NY",Lead,Remote,178741,"Docker, R, Hadoop, LLM, NumPy, Feature Engineering",2023,7,2023-07-17,160K+
9081,NLP Engineer,Salesforce,"New York, NY",Senior,Remote,156655,"Docker, AWS, Pandas, R",2024,6,2024-06-12,130-160K
9082,Computer Vision Engineer,Microsoft,"Hyderabad, India",Lead,Hybrid,67791,"Hadoop, Pandas, Transformers, AWS, Python, Tableau, GCP",2023,7,2023-07-15,<70K
9083,MLOps Engineer,Snowflake,"Pune, India",Entry,Onsite,23615,"Spark, GCP, NLP, scikit-learn, R, Power BI, Python",2023,3,2023-03-01,<70K
9084,AI Engineer,Infosys,"Pune, India",Lead,Onsite,58901,"Docker, TensorFlow, SQL, Pandas",2023,6,2023-06-03,<70K
9085,Data Scientist,Uber,"New York, NY",Entry,Hybrid,96933,"Computer Vision, Docker, MLOps",2022,10,2022-10-02,70-100K
9086,AI Engineer,Samsung,"New York, NY",Senior,Remote,158664,"FastAPI, MLOps, Pandas, R, Airflow",2024,4,2024-04-22,130-160K
9087,Data Scientist,Microsoft,"Chicago, IL",Mid,Remote,143339,"AWS, Tableau, FastAPI, Pandas",2025,7,2025-07-18,130-160K
9088,Machine Learning Engineer,Accenture,"Seattle, WA",Senior,Hybrid,210886,"Git, Java, Tableau, FastAPI, AWS, MLOps, Statistics",2024,4,2024-04-18,160K+
